League,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Hawaii Credit Union League,2,0,0,2,2,60701,780299957,60701,780299957,1,1,1
New York Credit Union Association,5,5,0,10,10,71433,837975104,119364,1342050663,0.5,0.5984467679,0.624399009
Totals,7,5,0,12,12,132134,1618275061,180065,2122350620,0.5833333333,0.7338127898,0.7624918549
