State,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Guam,2,0,0,2,2,60544,829287933,60544,829287933,1,1,1
Puerto Rico,3,1,0,4,4,105335,1232271494,106212,1235424305,0.75,0.9917429292,0.9974479934
Virgin Islands,3,2,0,5,5,13956,130774872,17670,165423156,0.6,0.7898132428,0.7905475579
Totals,8,3,0,11,11,179835,2192334299,184426,2230135394,0.7272727273,0.9751065468,0.9830498654
