League,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Hawaii Credit Union League,2,0,0,2,2,60701,780299957,60701,780299957,1,1,1
New York Credit Union Association,10,0,0,10,10,119364,1342050663,119364,1342050663,1,1,1
Totals,12,0,0,12,12,180065,2122350620,180065,2122350620,1,1,1
