State,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Guam,1,1,0,2,2,49750,610003151,65960,843698887,0.5,0.754244997,0.7230104963
Puerto Rico,3,1,0,4,4,109112,1233886178,109973,1237044988,0.75,0.9921708056,0.9974464874
Virgin Islands,1,4,0,5,5,8817,89685144,17889,167416728,0.2,0.4928727151,0.5357000168
Totals,5,6,0,11,11,167679,1933574473,193822,2248160603,0.4545454545,0.8651185108,0.8600695477
