League,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Hawaii Credit Union League,1,1,0,2,2,48399,546065206,60701,780299957,0.5,0.7973344755,0.6998144766
New York Credit Union Association,1,9,0,10,10,8406,84761800,119364,1342050663,0.1,0.07042324319,0.06315842042
Totals,2,10,0,12,12,56805,630827006,180065,2122350620,0.1666666667,0.3154694138,0.2972303445
