State,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Guam,1,1,0,2,2,49557,595028056,65404,835190052,0.5,0.7577059507,0.7124462924
Puerto Rico,3,1,0,4,4,108175,1232288680,109035,1235407835,0.75,0.9921126244,0.9974752022
Virgin Islands,1,4,0,5,5,8754,89085009,17754,166569009,0.2,0.4930719838,0.5348234317
Totals,5,6,0,11,11,166486,1916401745,192193,2237166896,0.4545454545,0.8662438278,0.8566199278
