State,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Guam,1,1,0,2,2,48399,546065206,60701,780299957,0.5,0.7973344755,0.6998144766
Puerto Rico,1,4,0,5,5,54193,682396303,101808,1184697442,0.2,0.5323059092,0.5760089275
Virgin Islands,1,4,0,5,5,8406,84761800,17556,157353221,0.2,0.478810663,0.5386721636
Totals,3,9,0,12,12,110998,1313223309,180065,2122350620,0.25,0.6164329548,0.6187588877
