NIMBLE_CUNA_ID,Name,State,Assets,Members,Employees
10014902,Aldersgate FCU,IL,10577346,811,2
10025887,Butler Heritage FCU,OH,9667937,776,2
,Totals (2 Credit Unions):,,20245283,1587,4
