League,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Hawaii Credit Union League,2,0,0,2,2,60701,780299957,60701,780299957,1,1,1
New York Credit Union Association,3,7,0,10,10,13864,124426621,119364,1342050663,0.3,0.1161489226,0.09271380316
Totals,5,7,0,12,12,74565,904726578,180065,2122350620,0.4166666667,0.4141004637,0.4262851621
