League,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Hawaii Credit Union League,2,0,0,2,2,65378,802018222,65378,802018222,1,1,1
New York Credit Union Association,6,4,0,10,10,112976,1296822542,120914,1359432961,0.6,0.9343500339,0.9539437245
Totals,8,4,0,12,12,178354,2098840764,186292,2161451183,0.6666666667,0.9573894746,0.9710331561
