League,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Hawaii Credit Union League,2,0,0,2,2,60876,751068222,60876,751068222,1,1,1
New York Credit Union Association,10,0,0,10,10,118544,1322644417,118544,1322644417,1,1,1
Totals,12,0,0,12,12,179420,2073712639,179420,2073712639,1,1,1
