NIMBLE_CUNA_ID,Name,State,Assets,Members,Employees
10029890,Assumption Beaumont FCU,TX,368,1,0
10039262,New Rising Star FCU,MI,16804,82,0
,Totals (2 Credit Unions):,,17172,83,0
