State,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Guam,1,1,0,2,2,49762,555247694,65378,802018222,0.5,0.7611428921,0.6923130657
Puerto Rico,3,2,0,5,5,99175,1168605029,103415,1197750686,0.6,0.959000145,0.9756663408
Virgin Islands,1,4,0,5,5,8568,88545595,17499,161682275,0.2,0.4896279787,0.5476518375
Totals,5,7,0,12,12,157505,1812398318,186292,2161451183,0.4166666667,0.8454737724,0.8385099475
