State,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Guam,1,1,0,2,2,44828,586327929,60544,829287933,0.5,0.7404201903,0.7070257575
Puerto Rico,3,1,0,4,4,105335,1232271494,106212,1235424305,0.75,0.9917429292,0.9974479934
Virgin Islands,1,4,0,5,5,8686,88456927,17670,165423156,0.2,0.4915676287,0.5347312259
Totals,5,6,0,11,11,158849,1907056350,184426,2230135394,0.4545454545,0.8613156496,0.8551303007
