League,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Hawaii Credit Union League,2,0,0,2,2,65960,843698887,65960,843698887,1,1,1
New York Credit Union Association,0,3,0,3,3,0,0,4583,38370015,0,0,0
Totals,2,3,0,5,5,65960,843698887,70543,882068902,0.4,0.9350325333,0.9564999799
