State,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Guam,1,1,0,2,2,48399,546065206,60701,780299957,0.5,0.7973344755,0.6998144766
Puerto Rico,3,2,0,5,5,97453,1154512302,101808,1184697442,0.6,0.9572234009,0.9745208026
Virgin Islands,1,4,0,5,5,8406,84761800,17556,157353221,0.2,0.478810663,0.5386721636
Totals,5,7,0,12,12,154258,1785339308,180065,2122350620,0.4166666667,0.8566795324,0.8412084654
