League,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Hawaii Credit Union League,2,0,0,2,2,60876,751068222,60876,751068222,1,1,1
New York Credit Union Association,4,6,0,10,10,104928,1219444657,118544,1322644417,0.4,0.885139695,0.9219746754
Totals,6,6,0,12,12,165804,1970512879,179420,2073712639,0.5,0.9241110244,0.9502343005
