League,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Hawaii Credit Union League,2,0,0,2,2,60701,780299957,60701,780299957,1,1,1
New York Credit Union Association,6,4,0,10,10,111317,1278938923,119364,1342050663,0.6,0.9325843638,0.9529736531
Totals,8,4,0,12,12,172018,2059238880,180065,2122350620,0.6666666667,0.9553105823,0.9702632829
