League,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Hawaii Credit Union League,2,0,0,2,2,60701,780299957,60701,780299957,1,1,1
New York Credit Union Association,7,3,0,10,10,114693,1310091103,119364,1342050663,0.7,0.9608675983,0.9761860257
Totals,9,3,0,12,12,175394,2090391060,180065,2122350620,0.75,0.9740593675,0.9849414325
