State,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Kentucky,7,48,18,37,55,558053,9027824942,974886,14216298741,0.1272727273,0.5724289814,0.6350334293
Louisiana,19,131,26,124,150,765494,9891964085,1344672,16503084550,0.1266666667,0.5692793484,0.5994009214
Maine,1,46,12,35,47,18262,241518284,731678,11687844792,0.02127659574,0.02495906669,0.0206640564
Maryland,20,45,7,58,65,1075948,18353474071,2091664,36386745836,0.3076923077,0.514398106,0.5043999855
Massachusetts,16,116,50,82,132,592301,11599102438,3396587,54422848341,0.1212121212,0.1743812244,0.2131292792
Michigan,17,170,121,66,187,1079393,18451510092,5975525,102695781089,0.09090909091,0.1806356764,0.1796715493
Minnesota,13,71,59,25,84,1048001,22943338404,2062590,38902755984,0.1547619048,0.5080995254,0.5897612604
Mississippi,7,54,1,60,61,471835,5708574464,732643,7977729308,0.1147540984,0.6440176184,0.7155638207
Missouri,7,92,88,11,99,495635,5351196698,1810187,23041624298,0.07070707071,0.2738032038,0.2322404284
Montana,2,41,9,34,43,121932,3117045045,429377,7548242286,0.04651162791,0.2839742231,0.4129497871
Nebraska,4,49,10,43,53,264362,2974732535,567269,6514805705,0.07547169811,0.4660258184,0.4566110901
Nevada,2,12,8,6,14,13541,239058367,399461,7740936621,0.1428571429,0.03389817779,0.03088235684
New Hampshire,1,12,8,5,13,354583,5473462734,794580,12203474504,0.07692307692,0.446252108,0.4485167509
New Jersey,13,125,7,131,138,382928,6120308262,959728,15402679994,0.09420289855,0.3989963823,0.3973534647
New Mexico,8,32,18,22,40,758237,13014115478,1081684,17930284441,0.2,0.7009782894,0.7258175698
New York,52,232,12,272,284,3648543,74983166779,6723070,121565818179,0.1830985915,0.5426900211,0.6168112707
North Carolina,17,45,29,33,62,4343004,75157073942,5043584,84347227902,0.2741935484,0.8610948088,0.8910437937
North Dakota,1,28,16,13,29,8121,174508590,214767,5362508510,0.03448275862,0.03781307184,0.03254234276
Ohio,23,186,95,114,209,501715,6432304327,3250202,46137764309,0.1100478469,0.1543642518,0.1394151716
Oklahoma,8,46,10,44,54,753607,10595139079,1439486,20809245193,0.1481481481,0.5235250638,0.5091553769
Oregon,8,44,19,33,52,977258,14872457015,2221933,35836970857,0.1538461538,0.439823343,0.4150031841
Pennsylvania,31,273,38,266,304,1875583,27053650719,4904260,73910853113,0.1019736842,0.3824395526,0.3660308274
Rhode Island,0,15,8,7,15,0,0,484581,10219503610,0,0,0
South Carolina,14,33,8,39,47,1197066,16632676687,1702182,22590288418,0.2978723404,0.7032538236,0.7362755348
South Dakota,6,26,0,32,32,64488,944502514,322258,5469167091,0.1875,0.200112953,0.17269586
Tennessee,17,114,74,57,131,1101033,20238458910,2566380,40624320111,0.1297709924,0.4290218128,0.4981857876
Texas,58,341,165,234,399,5641993,87507825387,10472997,156131143529,0.1453634085,0.5387180957,0.5604764265
Utah,7,49,24,32,56,2961028,43720813719,3743437,55394339416,0.125,0.7909918078,0.7892650076
Vermont,5,11,11,5,16,315726,5195560053,426314,6623471042,0.3125,0.7405949605,0.7844165121
Virginia,33,64,21,76,97,15205765,199181023198,19354197,255320610113,0.3402061856,0.7856572401,0.7801212096
Washington,10,66,48,28,76,2022318,39763152131,4803097,89300724602,0.1315789474,0.4210445885,0.4452724466
West Virginia,3,74,3,74,77,33479,447719866,378924,4895061983,0.03896103896,0.08835280953,0.09146357443
Wisconsin,5,105,107,3,110,974008,16290878297,3852002,67720365682,0.04545454545,0.252857605,0.2405609913
Wyoming,1,18,0,19,19,119777,1877299147,358700,5359970691,0.05263157895,0.3339197101,0.3502442933
Totals,640,3981,1797,2824,4621,65481884,1048799823553,140046153,2270626212261,0.1384981606,0.4675736005,0.4618989325
