League,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Hawaii Credit Union League,1,1,0,2,2,48399,546065206,60701,780299957,0.5,0.7973344755,0.6998144766
New York Credit Union Association,2,8,0,10,10,62599,767158103,119364,1342050663,0.2,0.524437854,0.5716312537
Totals,3,9,0,12,12,110998,1313223309,180065,2122350620,0.25,0.6164329548,0.6187588877
