State,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Guam,2,0,0,2,2,65404,835190052,65404,835190052,1,1,1
Puerto Rico,3,1,0,4,4,108175,1232288680,109035,1235407835,0.75,0.9921126244,0.9974752022
Virgin Islands,3,2,0,5,5,14041,131931911,17754,166569009,0.6,0.7908640306,0.7920555678
Totals,8,3,0,11,11,187620,2199410643,192193,2237166896,0.7272727273,0.9762062094,0.9831231845
