State,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Guam,2,0,0,2,2,60701,780299957,60701,780299957,1,1,1
Puerto Rico,5,0,0,5,5,101808,1184697442,101808,1184697442,1,1,1
Virgin Islands,5,0,0,5,5,17556,157353221,17556,157353221,1,1,1
Totals,12,0,0,12,12,180065,2122350620,180065,2122350620,1,1,1
