League,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Hawaii Credit Union League,1,1,0,2,2,44828,586327929,60544,829287933,0.5,0.7404201903,0.7070257575
New York Credit Union Association,4,5,0,9,9,114021,1320728421,123882,1400847461,0.4444444444,0.9204000581,0.942806735
Totals,5,6,0,11,11,158849,1907056350,184426,2230135394,0.4545454545,0.8613156496,0.8551303007
