NIMBLE_CUNA_ID,Name,State,Assets,Members,Employees
10019060,HAR-CO CU,MD,271928052,13789,63
10036305,My Credit Union,TX,56096944,5551,20
,Totals (2 Credit Unions):,,328024996,19340,83
