State,Affiliated CUs,Non Affiliated CUs,State Chartered,Fed Chartered,Total CUs,Affiliated Memberships,Affiliated Assets,Total Memberships,Total Assets,% CUs Affiliated,% Memberships Affiliated,% Assets Affiliated
Guam,2,0,0,2,2,65960,843698887,65960,843698887,1,1,1
Puerto Rico,3,1,0,4,4,109112,1233886178,109973,1237044988,0.75,0.9921708056,0.9974464874
Virgin Islands,3,2,0,5,5,14167,132205523,17889,167416728,0.6,0.7919391805,0.7896792906
Totals,8,3,0,11,11,189239,2209790588,193822,2248160603,0.7272727273,0.9763545934,0.9829327073
